,saltfront_obs,saltfront_pred,train/val
2002-10-07,86.97143,85.02203,Training
2002-10-08,87.075714,85.02387,Training
2002-10-09,87.32715,85.353714,Training
2002-10-10,87.60286,85.666534,Training
2002-10-11,87.71429,86.03479,Training
2002-10-12,87.48,86.46628,Training
2002-10-13,87.08143,86.31026,Training
2002-10-14,85.88143,85.38276,Training
2002-10-15,84.501434,84.21542,Training
2002-10-16,82.91428,83.91688,Training
2002-10-17,80.92572,82.64248,Training
2002-10-18,78.65857,79.881744,Training
2002-10-19,76.508575,76.72568,Training
2002-10-20,74.41286,74.35508,Training
2002-10-21,72.90286,73.004196,Training
2002-10-22,71.59143,71.7084,Training
2002-10-23,70.34572,70.80883,Training
2002-10-24,69.44857,70.17936,Training
2002-10-25,68.93714,69.497185,Training
2002-10-26,68.59143,69.31276,Training
2002-10-27,68.39143,69.148575,Training
2002-10-28,68.22143,68.68786,Training
2002-10-29,68.12143,68.02111,Training
2002-10-30,68.14429,67.42551,Training
2002-10-31,68.23857,67.02082,Training
2002-11-01,68.29714,66.93825,Training
2002-11-02,68.26,67.24604,Training
2002-11-03,68.25714,67.69829,Training
2002-11-04,68.36286,68.14271,Training
2002-11-05,68.42715,68.243576,Training
2002-11-06,68.457146,68.844864,Training
2002-11-07,68.37857,69.404755,Training
2002-11-08,68.344284,69.30648,Training
2002-11-09,68.30286,69.1969,Training
2002-11-10,68.33143,68.80997,Training
2002-11-11,68.28715,68.87008,Training
2002-11-12,68.19572,68.80153,Training
2002-11-13,68.18143,68.48407,Training
2002-11-14,68.28143,68.302704,Training
2002-11-15,68.29858,68.10754,Training
2002-11-16,68.384285,68.27641,Training
2002-11-17,68.51714,68.07462,Training
2002-11-18,68.51857,68.2745,Training
2002-11-19,68.237144,66.79151,Training
2002-11-20,67.74571,65.62416,Training
2002-11-21,67.18143,64.18387,Training
2002-11-22,66.71143,63.62434,Training
2002-11-23,65.88572,63.674603,Training
2002-11-24,64.66286,62.170315,Training
2002-11-25,63.63286,61.644974,Training
2002-11-26,63.18143,62.06356,Training
2002-11-27,63.018574,61.895893,Training
2002-11-28,63.00857,62.081802,Training
2002-11-29,62.93143,62.62225,Training
2002-11-30,63.075714,64.36162,Training
2002-12-01,63.37186,64.53748,Training
2002-12-02,,65.08464,Training
2002-12-03,,66.8175,Training
2002-12-04,,68.40697,Training
2002-12-05,,69.46724,Training
2002-12-06,,71.65297,Training
2002-12-07,,72.18475,Training
2002-12-08,,72.1488,Training
2002-12-09,,71.84214,Training
2002-12-10,,72.39118,Training
2002-12-11,,72.2181,Training
2002-12-12,,71.744255,Training
2002-12-13,,70.847786,Training
2002-12-14,,70.66266,Training
2002-12-15,,69.97777,Training
2002-12-16,,69.89512,Training
2002-12-17,,69.86999,Training
2002-12-18,,69.20274,Training
2002-12-19,,68.48826,Training
2002-12-20,,68.098625,Training
2002-12-21,,67.726875,Training
2002-12-22,,66.62516,Training
